代码,名称,买入日,卖出日,买入月份,卖出日市场环境,持仓天数,卖出时连续弱市持仓天数,累计弱市持仓天数,最大连续弱市持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金,信号日,信号日市场环境,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日收盘,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,买入日市场环境,买入日市场MA20宽度,买入日市场MA60宽度,买入日开盘跳空,买入日开盘距MA20
603283,赛腾股份,2026-05-07,2026-05-19,2026-05,中,8,0,0,0,400,42.405,48.712,16966.86,19470.21,2503.35,0.14875117439978272,80,80,亢奋止盈,92132.65,2026-05-06,中,0.6275510204081632,0.44387755102040816,0.3010204081632653,True,True,True,41.83,65.68998100948397,1.5317967878826229,543011642.765,0.10648203256226108,0.1544936842783149,True,True,True,True,True,3,强,0.6649659863945578,0.46598639455782315,0.011714080803251203,0.10339073641945551
603259,药明康德,2026-04-30,2026-05-20,2026-04,中,11,0,0,0,100,108.497,99.61,10854.66,9951.06,-903.6,-0.08190287323395319,80,80,破位防守,102083.71,2026-04-29,中,0.5680272108843537,0.3945578231292517,0.3010204081632653,True,True,True,109.44,60.4959383990191,2.3397578312342135,4554650743.566,0.07485378393906794,0.1331949283728444,True,True,True,True,True,5,中,0.5731292517006803,0.3877551020408163,-0.01059941520467833,0.06051850618505217
001872,招商港口,2026-05-07,2026-05-21,2026-05,弱,10,0,0,0,900,21.814,21.637,19637.19,19458.24,-178.95,-0.00810964199300067,90,90,沉没止损,121541.94,2026-05-06,中,0.6275510204081632,0.44387755102040816,0.3010204081632653,True,True,True,21.72,60.51873174430485,1.5342703303304304,61125293.28499999,0.03411336205870441,0.05434334118103923,True,True,False,True,True,3,强,0.6649659863945578,0.46598639455782315,0.002302025782688899,0.03570494065034846
002285,世联行,2026-05-07,2026-05-22,2026-05,弱,11,1,1,1,6100,3.186,2.824,19441.8,17214.86,-2226.94,-0.11361553622315125,90,90,绝对止损,138756.8,2026-05-06,中,0.6275510204081632,0.44387755102040816,0.3010204081632653,True,True,True,3.19,60.60605974900522,1.5955067534609697,176911240.34100002,0.056641271944352534,0.0753413113096244,True,True,True,True,True,4,强,0.6649659863945578,0.46598639455782315,-0.0031347962382444194,0.048121292023731055
002366,融发核电,2026-05-07,2026-05-26,2026-05,弱,13,3,3,3,2500,7.615,7.096,19043.0,17725.58,-1317.42,-0.06820832020170177,82,82,破位防守,156482.38,2026-05-06,中,0.6275510204081632,0.44387755102040816,0.3010204081632653,True,True,True,7.64,64.49275296891409,1.662363771766848,325168553.329,0.051183269124930986,0.0023615848858566935,True,True,False,False,True,5,强,0.6649659863945578,0.46598639455782315,-0.005235602094240788,0.04173805770680539
600336,澳柯玛,2026-04-30,2026-05-28,2026-04,弱,17,5,5,5,2300,7.395,8.024,17012.95,18440.79,1427.84,0.08508186878275953,82,82,转弱持仓退出,174923.17,2026-04-29,中,0.5680272108843537,0.3945578231292517,0.3010204081632653,True,True,True,7.45,63.24786249105125,2.1841739736595986,62921016.5935,0.049813288240681874,0.005420724712656533,True,True,True,False,True,3,中,0.5731292517006803,0.3877551020408163,-0.00939597315436247,0.03709949409780777
600008,首创环保,2026-06-02,2026-06-16,2026-06,弱,10,10,10,10,2200,3.116,3.084,6860.68,6776.01,-84.67,-0.010397212006854454,82,82,沉没止损,174838.5,2026-06-01,弱,0.23469387755102042,0.3010204081632653,0.27040816326530615,False,True,True,3.12,57.44680679945687,1.5373904166282208,258988534.03599995,0.03277060575968238,0.025753424657534385,True,True,True,False,True,3,弱,0.22448979591836735,0.2942176870748299,-0.0032051282051283048,0.0264026402640265
002668,TCL智家,2026-06-16,2026-07-20,2026-06,弱,23,23,23,23,700,9.97,10.01,6983.93,6998.45,14.52,0.004016088426162691,90,90,沉没止损,174853.03,2026-06-15,弱,0.27863247863247864,0.25982905982905985,0.22564102564102564,True,False,True,10.06,60.738254748209535,2.1445955408070865,131163417.80700001,0.06556508844402065,0.08533822418815418,True,True,False,True,True,3,弱,0.2935153583617747,0.25426621160409557,-0.010934393638171058,0.05257590183010685
603519,立霸股份,2026-07-20,2026-07-23,2026-07,弱,3,3,3,3,400,16.353,12.804,6546.06,5114.18,-1431.88,-0.21698637039646204,80,80,绝对止损,173421.14,2026-07-17,弱,0.3287904599659284,0.11584327086882454,0.16695059625212946,False,False,False,16.1,66.66666648148151,1.9747374863469747,144990610.02350003,0.10732831252794117,0.2112852664576803,True,True,True,True,True,4,弱,0.3520408163265306,0.13095238095238096,0.013664596273291751,0.10903469131188248
603993,洛阳钼业,2026-07-23,2026-08-07,2026-07,弱,11,11,11,11,300,19.84,20.509,5956.88,6144.59,187.71,0.033735559184660965,82,82,沉没止损,173608.86,2026-07-22,弱,0.33503401360544216,0.1377551020408163,0.13945578231292516,False,False,False,19.61,58.87096763115679,1.6005159908705708,5250798062.622499,0.09403330636837826,0.052179745137491684,True,True,False,False,True,4,弱,0.4268707482993197,0.16326530612244897,0.009688934217236156,0.09862671660424471
