代码,名称,买入日,卖出日,持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金
002739,儒意电影,2026-02-03,2026-02-11,6,600,12.034,13.114,7225.41,7859.3,633.89,0.0897206419799868,79,79,亢奋止盈,151713.67
002595,豪迈科技,2026-02-11,2026-03-05,10,100,64.378,65.359,6442.85,6527.63,84.78,0.015230550572007711,90,90,沉没止损,136993.91
001286,陕西能源,2026-03-02,2026-03-16,10,1400,10.571,10.738,14804.54,15021.36,216.82,0.01583373537285598,90,90,沉没止损,152015.27
002588,史丹利,2026-03-16,2026-03-20,4,600,11.473,10.01,6888.74,5997.96,-890.78,-0.12751440350739576,90,90,绝对止损,151124.49
600285,羚锐制药,2026-03-23,2026-04-07,10,300,21.172,20.968,6356.68,6282.25,-74.43,-0.009648473993801188,90,90,沉没止损,151050.06
001367,海森药业,2026-04-07,2026-04-23,12,200,26.202,26.407,5245.46,5273.78,28.32,0.00781534445449457,80,80,沉没止损,136645.58
002966,苏州银行,2026-04-16,2026-04-30,10,1700,8.487,8.403,14432.8,14273.23,-159.57,-0.009871638069787326,80,80,沉没止损,137222.48
002209,达 意 隆,2026-04-23,2026-05-06,6,800,17.114,14.661,13696.33,11717.63,-1978.7,-0.1433631565907996,80,80,绝对止损,134145.59
603519,立霸股份,2026-05-07,2026-05-15,6,1300,13.788,12.685,17928.78,16476.71,-1452.07,-0.0799955321914311,90,90,绝对止损,29086.78
600449,宁夏建材,2026-05-07,2026-05-15,6,1400,13.056,15.07,18283.48,21081.9,2798.41,0.15423795540155302,82,82,亢奋止盈,50168.68
603283,赛腾股份,2026-05-07,2026-05-19,8,400,42.405,48.712,16966.86,19470.21,2503.35,0.14875117439978272,80,80,亢奋止盈,69638.89
001872,招商港口,2026-05-07,2026-05-21,10,800,21.814,21.637,17455.83,17295.66,-160.17,-0.00810964199300067,90,90,沉没止损,86934.55
603488,展鹏科技,2026-05-06,2026-05-22,12,1200,11.774,10.758,14133.2,12898.67,-1234.53,-0.08621565379878542,90,90,绝对止损,99833.22
002285,世联行,2026-05-07,2026-05-22,11,5800,3.186,2.824,18485.89,16367.98,-2117.91,-0.11361553622315125,90,90,绝对止损,116201.2
002366,融发核电,2026-05-07,2026-05-26,13,2400,7.615,7.096,18281.48,17016.36,-1265.12,-0.06820832020170177,82,82,破位防守,133217.56
600336,澳柯玛,2026-04-30,2026-05-29,18,2000,7.395,7.924,14794.52,15835.32,1040.8,0.07158582563869557,82,82,回撤止盈,149052.87
600008,首创环保,2026-06-02,2026-06-16,10,2300,3.116,3.084,7172.31,7084.24,-88.07,-0.010397212006854454,82,82,沉没止损,148964.81
002668,TCL智家,2026-06-16,2026-07-20,23,700,9.97,10.01,6983.93,6998.45,14.52,0.004016088426162691,90,90,沉没止损,148979.33
603519,立霸股份,2026-07-20,2026-07-23,3,400,16.353,12.804,6546.06,5114.18,-1431.88,-0.21698637039646204,80,80,绝对止损,147547.45
603993,洛阳钼业,2026-07-23,2026-08-07,11,300,19.84,20.509,5956.88,6144.59,187.71,0.033735559184660965,82,82,沉没止损,147735.16
