代码,名称,买入日,卖出日,买入月份,卖出日市场环境,持仓天数,卖出时连续弱市持仓天数,累计弱市持仓天数,最大连续弱市持仓天数,买入数量,买入价,卖出价,买入耗资,卖出净额,单笔净利,盈亏率,买入分数,排序分,卖出原因,卖出后现金,信号日,信号日市场环境,信号日市场MA20宽度,信号日市场MA60宽度,信号日市场MA60上行宽度,信号日指数站上MA20,信号日指数MA20上行,信号日指数站上MA60,信号日收盘,信号日RSI14,信号日量比,信号日20日均成交额,信号日距MA20,信号日距MA60,信号日站上MA20,信号日站上MA60,信号日MA20上行,信号日MA60上行,信号日突破20日新高,信号日前5日阳线数,买入日市场环境,买入日市场MA20宽度,买入日市场MA60宽度,买入日开盘跳空,买入日开盘距MA20
600506,统一股份,2026-01-06,2026-01-21,2026-01,强,11,0,0,0,700,20.08,20.17,14061.06,14106.65,45.59,0.004457153557157194,76,76,沉没止损,51604.33,2026-01-05,中,0.6717428087986463,0.4365482233502538,0.4856175972927242,True,True,True,20.62,63.001145374339515,2.2117658182349995,342994056.01449996,0.09622541201488577,0.08203603288437988,True,True,True,True,False,4,强,0.7935702199661591,0.5109983079526227,-0.02812803103782746,0.0627635033012488
600998,九州通,2026-01-07,2026-01-21,2026-01,强,10,0,0,0,3000,5.13,5.04,15395.72,15107.14,-288.58,-0.01760931262475056,90,90,沉没止损,66711.47,2026-01-06,强,0.7935702199661591,0.5109983079526227,0.47884940778341795,True,True,True,5.13,67.21311321150236,2.4512658674732837,193448955.46199998,0.03982973548190927,0.05570037042118248,True,True,True,True,True,4,强,0.7478849407783418,0.49238578680203043,-0.0019493177387913674,0.03675205021767747
002658,雪迪龙,2026-01-06,2026-01-26,2026-01,弱,14,1,1,1,1700,8.938,10.07,15199.33,17105.13,1905.81,0.12665028687020582,78,78,亢奋止盈,34837.87,2026-01-05,中,0.6717428087986463,0.4365482233502538,0.4856175972927242,True,True,True,8.94,61.82795652387558,1.5305479192108045,132329488.97350001,0.041411846933426366,0.046756693466552424,True,True,True,True,True,2,强,0.7935702199661591,0.5109983079526227,-0.0022371364653243075,0.03684761129838421
002557,洽洽食品,2026-01-15,2026-01-29,2026-01,中,10,4,4,4,700,21.824,21.517,15281.49,15049.29,-232.21,-0.01405270267545717,90,90,沉没止损,49887.15,2026-01-14,强,0.7864406779661017,0.6220338983050847,0.6084745762711864,True,True,True,21.82,63.57615864567343,1.8952848596609249,129200672.1595,0.03070382616910705,0.03816600188728603,True,True,True,True,True,3,强,0.7445008460236887,0.6328257191201354,-0.0018331805682859637,0.025810097965335288
000683,博源化工,2026-01-20,2026-02-04,2026-01,弱,11,3,7,4,2100,7.745,7.864,16270.47,16501.65,231.18,0.015335435209787309,90,90,沉没止损,66388.8,2026-01-19,强,0.7783417935702199,0.6920473773265652,0.6023688663282571,True,True,True,7.77,65.53191450321414,1.7057524152970927,410134621.29,0.09022028904167256,0.14351590669381142,True,True,True,True,True,3,强,0.766497461928934,0.7123519458544839,-0.005148005148005064,0.07428253769717186
600510,黑牡丹,2026-01-20,2026-02-04,2026-01,弱,11,3,7,4,1700,9.349,9.261,15897.72,15731.58,-166.15,-0.009329679333722914,90,90,沉没止损,82120.38,2026-01-19,强,0.7783417935702199,0.6920473773265652,0.6023688663282571,True,True,True,9.33,58.496731758511686,1.6508519356182083,109211195.678,0.06604204753199272,0.04397448808324955,True,True,True,True,True,3,强,0.766497461928934,0.7123519458544839,0.0,0.061131646289451114
600470,六国化工,2026-01-21,2026-02-04,2026-01,弱,10,3,7,4,2500,6.493,6.507,16237.4,16254.27,16.87,0.002156181464231929,90,90,沉没止损,98374.64,2026-01-20,强,0.766497461928934,0.7123519458544839,0.6040609137055838,True,True,True,6.51,62.85714222857141,2.2210269114531243,114212713.358,0.060778882189995054,0.04140560428719975,True,True,True,True,True,3,强,0.754653130287648,0.7072758037225042,-0.004608294930875445,0.052289704449496766
001338,永顺泰,2026-01-21,2026-02-04,2026-01,弱,10,3,7,4,1300,12.375,12.176,16092.11,15815.37,-276.74,-0.016089278932014485,80,80,沉没止损,114190.01,2026-01-20,强,0.766497461928934,0.7123519458544839,0.6040609137055838,True,True,True,12.35,62.91390670146043,1.5229552788661638,102384163.47,0.028566669442825043,0.044677221525144306,True,True,True,True,True,3,强,0.754653130287648,0.7072758037225042,0.0,0.028523839267124762
600517,国网英大,2026-01-07,2026-02-06,2026-01,弱,22,5,9,5,2500,6.132,6.377,15335.6,15930.08,594.48,0.039949512739227276,90,90,转弱持仓退出,130120.09,2026-01-06,强,0.7935702199661591,0.5109983079526227,0.47884940778341795,True,True,True,6.15,66.66666555555557,1.6001754940049473,171190866.80650002,0.04600731354707044,0.028170191423556146,True,True,True,True,True,3,强,0.7478849407783418,0.49238578680203043,-0.004878048780487809,0.03922567498726437
000565,渝三峡Ａ,2026-01-21,2026-02-06,2026-01,弱,12,5,9,5,2100,7.926,8.164,16649.22,17130.07,480.85,0.030005728113936384,82,82,转弱持仓退出,147250.16,2026-01-20,强,0.766497461928934,0.7123519458544839,0.6040609137055838,True,True,True,7.9,60.75949313251083,2.048787634113857,94855417.706,0.04187273326739205,0.01377363333048165,True,True,True,False,True,3,强,0.754653130287648,0.7072758037225042,0.0012658227848101333,0.04140609571456788
002557,洽洽食品,2026-02-06,2026-02-26,2026-02,弱,8,8,8,8,200,22.936,22.036,4592.16,4399.96,-192.19,-0.03923738368610112,90,90,破位防守,147057.97,2026-02-05,弱,0.42203389830508475,0.6254237288135593,0.49322033898305084,False,False,True,23.08,62.2568091689503,1.5254989067813964,206295815.004,0.04259836472873468,0.08082794792544723,True,True,True,True,True,3,弱,0.43559322033898307,0.635593220338983,-0.008232235701906343,0.030408066803214062
600281,华阳新材,2026-03-02,2026-03-06,2026-03,弱,4,3,3,3,2100,6.753,6.088,14187.31,12772.99,-1414.32,-0.09856844175151194,90,90,绝对止损,140155.7,2026-02-27,弱,0.6745762711864407,0.7406779661016949,0.7016949152542373,True,False,True,6.75,64.87804833741822,1.882149513470403,131968054.823,0.07664088045298678,0.09421014238240621,True,True,True,True,True,3,中,0.4830508474576271,0.611864406779661,-0.001481481481481417,0.07530312699425656
601390,中国中铁,2026-02-26,2026-03-20,2026-02,弱,16,13,15,13,900,6.092,5.479,5487.94,4923.65,-564.29,-0.10064410652379445,90,90,绝对止损,145079.36,2026-02-25,弱,0.6451612903225806,0.7317487266553481,0.6281833616298812,True,False,True,6.08,58.98617473465141,2.1596309409821015,3281659153.705,0.10164884942924446,0.1292020058193526,True,True,True,True,True,4,弱,0.6033898305084746,0.7203389830508474,0.0,0.09510086455331423
000978,桂林旅游,2026-03-31,2026-04-22,2026-03,中,15,0,11,11,700,7.545,7.455,5286.54,5210.93,-75.61,-0.011928334565928003,86,86,沉没止损,130690.19,2026-03-30,弱,0.25127334465195245,0.27843803056027167,0.4601018675721562,False,False,False,7.52,55.46558673015456,1.6356279781850072,126244476.049,0.051013277428371806,0.04835149515555659,True,True,True,True,False,5,弱,0.19864176570458403,0.23599320882852293,0.0013297872340425343,0.04619659604029169
002149,西部材料,2026-04-22,2026-05-07,2026-04,强,8,0,0,0,200,58.988,70.688,11802.55,14125.6,2323.05,0.1983564720397832,80,80,亢奋止盈,133013.24,2026-04-21,中,0.6294416243654822,0.338409475465313,0.39086294416243655,True,True,True,61.19,67.71853460471311,1.5027301085825813,3844962207.171,0.23136055380033405,0.2654763546118848,True,True,True,True,True,4,中,0.611864406779661,0.3423728813559322,-0.03791469194312802,0.15848198911770783
600152,维科技术,2026-04-16,2026-05-15,2026-04,中,18,0,0,0,1200,11.924,13.383,14313.56,16046.79,1733.23,0.12239219040909773,80,80,回撤止盈,39189.79,2026-04-15,弱,0.5549915397631133,0.2707275803722504,0.36548223350253806,True,False,True,12.07,64.55906806924676,2.255961515497227,867086351.0315001,0.18699906574224334,0.33554633471645934,True,True,True,True,True,4,中,0.7174280879864636,0.32318104906937395,-0.014084507042253502,0.15533980582524265
603519,立霸股份,2026-05-07,2026-05-18,2026-05,中,7,0,0,0,1200,13.788,12.465,16550.02,14945.54,-1604.48,-0.09592007844775563,90,90,绝对止损,54135.34,2026-05-06,中,0.6412859560067682,0.428087986463621,0.32656514382402707,True,True,True,13.66,64.73684162825487,1.5201971967101227,60784017.410500005,0.04286750391266203,0.07022537933195805,True,True,True,True,True,3,强,0.6582064297800339,0.45346869712351945,0.007320644216691097,0.04547354024997152
002416,爱施德,2026-05-07,2026-05-18,2026-05,中,7,0,0,0,1200,13.437,11.866,16129.18,14227.34,-1901.84,-0.11688777553022223,75,75,绝对止损,68362.68,2026-05-06,中,0.6412859560067682,0.428087986463621,0.32656514382402707,True,True,True,13.42,57.44680822544137,0.9784513360106752,453947555.233,0.043748784755978765,0.05719237435008662,True,True,True,True,True,4,强,0.6582064297800339,0.45346869712351945,-0.0007451564828613311,0.03788553074571421
600600,青岛啤酒,2026-05-07,2026-05-19,2026-05,中,8,0,0,0,200,60.3,58.902,12065.07,11769.5,-295.57,-0.023190574649968845,76,76,破位防守,80132.18,2026-05-06,中,0.6412859560067682,0.428087986463621,0.32656514382402707,True,True,True,60.2,58.620689419342085,1.8402813438586059,295319283.581,0.00728693455144791,0.007258844887157334,True,True,True,True,False,4,强,0.6582064297800339,0.45346869712351945,-0.00033222591362136455,0.007483300688062133
002148,北纬科技,2026-05-07,2026-05-20,2026-05,中,9,0,0,0,2000,8.106,7.934,16217.36,15855.27,-362.09,-0.021228248077392833,82,82,破位防守,95987.45,2026-05-06,中,0.6412859560067682,0.428087986463621,0.32656514382402707,True,True,True,8.08,66.17646990700695,1.6054181525830211,67457857.941,0.05338635030310912,0.010294669278539503,True,True,True,False,True,4,强,0.6582064297800339,0.45346869712351945,0.0012376237623761277,0.049150564129166074
600320,振华重工,2026-05-07,2026-05-20,2026-05,中,9,0,0,0,3100,5.391,4.9,16716.36,15177.96,-1538.39,-0.09100386587419963,80,80,破位防守,111165.41,2026-05-06,中,0.6412859560067682,0.428087986463621,0.32656514382402707,True,True,True,5.38,63.55932127980468,1.5307568601705877,314740652.498,0.058013765978367715,0.06247120005266282,True,True,True,True,True,3,强,0.6582064297800339,0.45346869712351945,0.0,0.05366235801018404
003017,大洋生物,2026-05-07,2026-05-21,2026-05,弱,10,0,0,0,600,26.222,25.509,15738.4,15292.68,-445.73,-0.027208098133118738,78,78,沉没止损,126458.09,2026-05-06,中,0.6412859560067682,0.428087986463621,0.32656514382402707,True,True,True,26.2,58.58585837873688,1.7463130969043643,56626958.177499995,0.020666549796451106,0.0002927065171742793,True,True,True,False,False,3,强,0.6582064297800339,0.45346869712351945,-0.0011450381679388721,0.015423416432243764
002412,汉森制药,2026-05-07,2026-05-21,2026-05,弱,10,0,0,0,2400,6.854,6.727,16453.83,16130.58,-323.26,-0.018553536202448897,76,76,沉没止损,142588.66,2026-05-06,中,0.6412859560067682,0.428087986463621,0.32656514382402707,True,True,True,6.78,67.30769170364894,1.6244755608115933,102366396.2895,0.0571450845871988,0.02969094084592605,True,True,True,True,False,3,强,0.6582064297800339,0.45346869712351945,0.008849557522123908,0.06417736289381581
600377,宁沪高速,2026-06-02,2026-06-17,2026-06,弱,11,11,11,11,400,12.425,11.557,4974.92,4615.42,-359.5,-0.06985706007340173,90,90,破位防守,142229.17,2026-06-01,弱,0.23519458544839256,0.29441624365482233,0.24534686971235195,False,True,True,12.42,64.33120961742867,1.5887000993877007,102215587.9175,0.04282115869017633,0.06448018741250738,True,True,True,True,True,4,弱,0.21694915254237288,0.28135593220338984,-0.0016103059581320522,0.03813470635020311
603139,康惠股份,2026-06-17,2026-07-06,2026-06,弱,12,12,12,12,100,40.982,41.567,4103.18,4149.59,46.41,0.014272189118096265,90,90,沉没止损,142275.58,2026-06-16,弱,0.2825719120135364,0.22165820642978004,0.20135363790186125,True,False,True,40.12,57.83204283444618,1.5159871554337625,176130429.552,0.05528959966331737,0.18667797211760284,True,True,False,True,True,4,弱,0.2470389170896785,0.22673434856175972,0.019441674975074763,0.06838723159709525
600998,九州通,2026-07-07,2026-07-21,2026-07,弱,10,10,10,10,1100,5.06,5.12,5571.11,5623.9,52.79,0.011786328333432128,82,82,沉没止损,142328.37,2026-07-06,弱,0.3559322033898305,0.188135593220339,0.23728813559322035,False,True,True,5.05,57.62711796035622,1.6260273465245831,166268255.166,0.05318039624608972,0.04116555563191526,True,True,True,False,True,4,弱,0.21561969439728354,0.15789473684210525,0.0,0.051426191963356294
601236,红塔证券,2026-07-21,2026-07-30,2026-07,弱,7,7,7,7,700,7.224,6.986,5062.09,4882.75,-179.34,-0.03300195725054752,82,82,破位防守,142149.03,2026-07-20,弱,0.3824027072758037,0.155668358714044,0.14720812182741116,False,False,False,7.2,65.32257990764828,1.5490064489309618,148372192.44399998,0.03403705299439874,0.025470600802335763,True,True,True,False,True,4,弱,0.38747884940778343,0.13367174280879865,0.001388888888888884,0.03495298930596413
